Date,BHP.AX,WOW.AX,WES.AX,TLS.AX,COH.AX,RIO.AX,CPU.AX,WBC.AX
2010-02-26,20.835521697998047,17.08248519897461,11.37076473236084,1.6359989643096924,47.80033874511719,45.20225143432617,8.252163887023926,13.817410469055176
2010-03-01,21.029142379760746,17.528005599975586,11.907706260681152,1.6194736957550049,48.92284393310547,45.77931213378906,8.443414688110352,14.0289306640625
2010-03-02,21.085590362548828,17.668025970458984,11.72507381439209,1.6139655113220217,49.02830505371094,46.17682647705078,8.464665412902832,14.134688377380373
2010-03-03,21.38321876525879,17.547100067138672,11.89674949645996,1.6194736957550049,49.04336166381836,47.36300277709961,8.400917053222656,14.272175788879396
2010-03-04,21.69624328613281,17.693485260009766,12.03554916381836,1.60845685005188,49.186500549316406,47.70280456542969,8.400917053222656,14.245735168457031
2010-03-05,21.80913734436035,17.852598190307617,11.947883605957031,1.602948784828186,49.41252517700195,48.09391784667969,8.500082969665527,14.145265579223633
2010-03-08,22.32742691040039,17.776226043701172,11.882137298583984,1.602948784828186,49.11870956420898,49.33137130737305,8.485918998718262,14.187570571899414
2010-03-09,22.270978927612305,17.897151947021484,11.947883605957031,1.602948784828186,49.36731719970703,48.82484436035156,8.514251708984375,14.261600494384766
2010-03-10,22.188875198364254,17.94806480407715,11.77255916595459,1.6470156908035278,49.84946060180664,48.31191635131836,8.811752319335938,14.451967239379885
2010-03-11,22.07084846496582,18.04990005493164,11.794475555419922,1.6910829544067385,49.6309814453125,48.44015884399414,8.620499610900879,14.277461051940918
2010-03-12,21.988744735717773,18.13900756835937,11.68124008178711,1.685574650764465,49.64606475830078,48.70302581787109,8.634669303894043,14.22458553314209
2010-03-15,21.845054626464844,17.954429626464844,11.578965187072754,1.674558401107788,49.57072448730469,48.331153869628906,8.641749382019043,14.081809997558594
2010-03-16,21.93742561340332,17.99898338317871,11.524174690246582,1.7131168842315674,49.72138977050781,48.40808868408203,8.712586402893066,14.229872703552246
2010-03-17,22.21966361999512,18.279024124145508,11.3598051071167,1.7241339683532717,51.16029739379883,49.177494049072266,8.988837242126465,14.457252502441406
2010-03-18,22.1478214263916,18.30448341369629,11.363458633422852,1.746167540550232,51.41643905639648,49.363426208496094,8.783418655395508,14.436102867126465
2010-03-19,22.16834259033203,18.31720924377441,11.615492820739746,1.746167540550232,52.3505973815918,48.85049057006836,8.974671363830566,14.504846572875977
2010-03-22,21.855318069458008,18.43743133544922,11.593575477600098,1.74065899848938,52.99093246459961,48.10673522949219,8.833003044128418,14.335634231567385
2010-03-23,22.096508026123047,18.547679901123047,11.666626930236816,1.7186250686645508,53.18682098388672,48.54915618896485,8.818836212158203,14.531288146972656
2010-03-24,22.25045585632324,18.61253547668457,11.714116096496582,1.6965914964675903,53.95525360107422,49.4980697631836,8.910921096801758,14.679346084594728
2010-03-25,22.22992515563965,18.528228759765625,11.68854522705078,1.7131168842315674,54.241512298583984,50.40853500366211,9.010088920593262,14.695210456848145
2010-03-26,22.209400177001957,18.567138671875,11.560701370239258,1.685574650764465,55.28114700317383,50.21617126464844,8.903839111328125,14.79568099975586
2010-03-29,22.26071548461914,18.40500831604004,11.48764705657959,1.685574650764465,54.60312271118164,50.26105880737305,8.995922088623047,14.837984085083008
2010-03-30,22.789268493652344,18.3142147064209,11.586274147033691,1.6635408401489258,54.99488067626953,50.81247329711914,9.038423538208008,14.86971664428711
2010-03-31,22.368480682373047,18.1585750579834,11.611841201782228,1.6470156908035278,54.87433242797852,50.267486572265625,8.868422508239746,14.721654891967772
2010-04-01,22.55321311950684,18.288272857666016,11.560701370239258,1.6525243520736694,54.58806610107422,51.036865234375,8.946337699890137,14.769245147705078
2010-04-06,22.90216636657715,18.4114933013916,11.571660041809082,1.6580326557159424,54.6558723449707,51.70367813110352,8.988837242126465,14.938459396362305
2010-04-07,22.871374130249023,18.469860076904297,11.513218879699709,1.6635408401489258,55.10787582397461,51.84474182128906,9.010088920593262,14.84856414794922
2010-04-08,22.45058250427246,18.66441345214844,11.670281410217283,1.6910829544067385,55.258548736572266,51.29334259033203,8.918004989624023,14.689923286437988
2010-04-09,22.527559280395508,18.49580383300781,11.652020454406738,1.7021002769470217,55.80849838256836,50.95351791381836,8.953420639038086,14.65819263458252
2010-04-12,22.809795379638672,18.34015655517578,11.823692321777344,1.707608342170715,56.76524353027344,51.71650314331055,8.896754264831543,14.721654891967772
2010-04-13,22.49677276611328,18.00941276550293,11.790821075439451,1.757184386253357,56.27558135986328,50.97275161743164,8.797586441040039,14.674059867858888
2010-04-14,22.573740005493164,17.983469009399414,11.944231033325195,1.7516756057739258,56.50157165527344,51.357452392578125,8.804669380187988,14.912016868591309
2010-04-15,22.578872680664062,17.750003814697266,11.973453521728516,1.7296421527862549,57.05152130126953,51.45363235473633,8.896754264831543,14.959609985351562
2010-04-16,22.342823028564453,17.69163703918457,11.83100128173828,1.7241339683532717,57.126861572265625,51.081764221191406,8.903839111328125,14.901440620422363
2010-04-19,21.983612060546875,17.652725219726562,11.637410163879396,1.7186250686645508,57.19465637207031,49.98537063598633,8.925087928771973,14.679346084594728
2010-04-20,21.96308898925781,17.561933517456055,11.494953155517578,1.74065899848938,57.85761260986328,50.36365509033203,8.740918159484863,14.721654891967772
2010-04-21,21.92716789245605,17.639753341674805,11.37441635131836,1.7516756057739258,57.14947891235352,50.34441375732422,8.946337699890137,14.912016868591309
2010-04-22,21.660320281982425,17.510053634643555,11.085855484008787,1.746167540550232,56.61458206176758,49.28008270263672,8.790501594543457,14.642333984375
2010-04-23,21.53716468811035,17.39331817626953,10.990888595581056,1.757184386253357,56.16257858276367,49.01719665527344,8.953420639038086,14.436102867126465
2010-04-27,21.552553176879883,17.451683044433594,10.921483993530272,1.76269268989563,55.03255462646485,48.98514175415039,8.755084037780762,14.372648239135742
2010-04-28,21.075326919555664,17.399803161621094,10.866695404052734,1.757184386253357,54.7312126159668,47.72845077514648,8.56383228302002,14.351495742797852
2010-04-29,20.782825469970703,17.451683044433594,10.895915985107422,1.74065899848938,55.56742477416992,46.54228591918945,8.570917129516602,14.277461051940918
2010-04-30,20.911115646362305,17.574901580810547,10.698671340942385,1.7516756057739258,55.82357025146485,46.228118896484375,8.386748313903809,14.383224487304688
2010-05-03,20.285062789916992,17.50356674194336,10.457595825195312,1.7516756057739258,55.82357025146485,44.24050521850586,8.415083885192871,14.573588371276855
2010-05-04,19.80270004272461,17.53598976135254,10.20921516418457,1.7296421527862549,56.59952545166016,42.99664688110352,8.500082969665527,14.451967239379885
2010-05-05,19.87967300415039,17.63326644897461,10.384544372558594,1.7241339683532717,55.50716018676758,43.77886199951172,8.422164916992188,13.849141120910645
2010-05-06,19.29467391967773,17.613815307617188,10.223825454711914,1.6965914964675903,56.04956817626953,42.11824798583984,8.21674919128418,13.272754669189451
2010-05-07,19.243356704711918,17.471139907836914,10.20921516418457,1.6525243520736694,55.50716018676758,41.66302108764648,8.018410682678223,12.780973434448242
2010-05-10,20.013090133666992,17.659210205078125,10.483163833618164,1.680066466331482,56.80291748046875,44.11227035522461,8.075078010559082,13.225160598754885
2010-05-11,19.56664276123047,17.561933517456055,10.37358570098877,1.669049620628357,56.81045913696289,43.02228927612305,8.025494575500488,13.124690055847168
2010-05-12,19.5769100189209,17.62030029296875,10.760767936706545,1.63049054145813,57.3980827331543,42.97099304199219,8.181328773498535,13.14584255218506
2010-05-13,19.92072296142578,17.821338653564453,10.87399959564209,1.6525243520736694,57.65421295166016,43.785274505615234,8.30174732208252,13.367935180664062
